PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
98,2022-10-16,13:50:09.12,4,4,"Myers, Carson",1000126835,Left,UAB_BLA,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Undefined,3,Bottom,1,2,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.37686,-0.425611,1.320306,2576.39947,296.590779,4:00,5.58567,-1.07713,4.8241,-52.79983,-4.92646,13.10276,0.78246,1.26551,71.65269,-9.908826,3.63106,0.497987,,,,,,,,,,,,-6.11233,-1.93701,0.93401,50,5.49755,-3.15526,-113.59508,-2.77395,-7.88202,23.35301,-34.67188,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,fb2a36b0-4d7a-11ed-a00f-b5bf01ee722b,75.68953,,,6.72417,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:50:09.12,2022-10-16T13:50:09.1235160-04:00,2022-10-16T17:50:09.1235160Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,ec3a4467-0bcb-4db7-b162-271596c25f72,55.67783,-114.75639,11.6765,5.59262,-1.04976,-17.33594,1.08117,-2.76329,-3.94101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,2022-10-16,13:50:27.51,4,5,"Myers, Carson",1000126835,Left,UAB_BLA,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,Undefined,3,Bottom,1,3,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.95502,-0.87828,2.111923,2375.67665,139.594419,10:45,5.51732,-1.10036,5.67,-24.01478,11.96938,-9.11867,2.69658,0.10974,80.51999,-5.373447,0.482727,0.431745,95.89351,31.917416,-1.449978,4125.193651,109.99966,64.85244,0.09316,343.86962,343.83518,4.028394,5.13653,5.30248,6.71359,0.92793,50,5.42819,-4.3622,-128.97796,-2.7852,8.83251,29.61647,-20.99102,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,061ddd10-4d7b-11ed-a00f-b5bf01ee722b,87.30257,90.49353,,8.43503,,,,2.21049,2.84158,-0.11344,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:50:27.51,2022-10-16T13:50:27.5178328-04:00,2022-10-16T17:50:27.5178328Z,FlyBall,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,28c9061f-8200-4600-929c-fd46504b076c,54.82871,-130.08203,14.80824,5.51743,-2.00268,-10.49551,1.09668,-4.69146,4.41626,191.893822,2.21106,119.33375,-25.45891,6.48793,-1.48415,0.31887,-0.05561,0.00611,-0.00029,2.84397,74.30284,-16.96167,0.14175,0.46995,-0.23363,0.05642,-0.00679,0.00032,-0.11353,-3.01954,3.74876,-0.96395,0.22158,-0.0475,0.00822,-0.0009,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
100,2022-10-16,13:51:13.68,5,1,"Myers, Carson",1000126835,Left,UAB_BLA,"David, Will",1000060690,Right,GEO_BUL,Undefined,3,Bottom,2,0,0,Slider,Curveball,InPlay,Undefined,GroundBall,Double,0,1,,78.59828,0.600849,0.872518,2566.696241,288.596751,3:30,5.56042,-1.20849,4.94736,-49.17798,-2.61882,11.79579,2.03013,0.59908,72.74894,-8.253799,2.955306,0.491105,102.95434,-0.51935,-44.084801,4430.082494,,,,34.88176,34.88176,-40.831526,0.227024,-5.67426,-1.14177,1.11337,50,5.57748,-2.21329,-114.16652,-0.57593,-7.52824,19.98763,-33.68886,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,21ad6000-4d7b-11ed-a00f-b5bf01ee722b,76.75033,2.2225,,5.84935,,,,3.04556,2.2225,-0.63276,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:51:13.68,2022-10-16T13:51:13.6841560-04:00,2022-10-16T17:51:13.6841560Z,GroundBall,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,229fbc54-61f3-4fd8-bf41-c5c4fe72bbe3,55.55599,-115.13512,9.99382,5.56584,1.05664,-16.84443,1.21178,-1.84847,-3.76412,,3.04818,108.30694,-24.18064,,,,,,,2.22988,-1.80483,-35.45052,,,,,,,-0.63764,-104.76221,31.41073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
101,2022-10-16,13:52:07.88,6,1,"Myers, Carson",1000126835,Left,UAB_BLA,"Murillo, Sebastian",1000051139,Right,GEO_BUL,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.94203,-2.174121,2.141966,2323.774297,151.09306,11:00,5.5546,-1.16971,5.47462,-21.78938,14.42654,-7.27579,1.70192,0.22932,80.78679,-6.242964,0.846693,0.433133,85.3272,-6.845288,-15.601142,,,,,14.48181,14.48181,-12.42609,0.094488,4.34681,8.30453,0.98671,50,5.34891,-4.50293,-128.87857,-5.63326,7.24885,28.9072,-18.32516,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,41f90b70-4d7b-11ed-a00f-b5bf01ee722b,87.02279,1.71663,,8.15524,,,,3.03011,1.71663,-0.13002,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:52:07.88,2022-10-16T13:52:07.8816600-04:00,2022-10-16T17:52:07.8816600Z,GroundBall,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,79dd3ceb-be68-43d7-aac3-678226bbc234,55.02486,-130.00075,14.4536,5.55379,-4.92188,-9.16258,1.16698,-4.78433,3.62443,328.410088,3.03011,119.67559,-21.89001,,,,,,,1.71699,-14.96634,-33.96289,,,,,,,-0.1302,-33.39204,18.9649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
102,2022-10-16,13:54:28.36,1,1,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,4,Top,0,0,0,Other,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.58489,-3.355177,1.777429,2199.038416,149.970731,11:00,6.18897,-0.34546,4.22233,-17.45721,19.68135,-10.53095,1.51593,0.47964,81.13505,-6.609434,-0.054962,0.438615,,,,,,,,,,,,5.66992,11.00658,0.16226,50,5.80398,-3.50756,-130.64865,-8.31776,9.60351,32.67159,-13.53147,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,95ab96c0-4d7b-11ed-a00f-b5bf01ee722b,85.93506,,,9.44984,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:54:28.36,2022-10-16T13:54:28.3670000-04:00,2022-10-16T17:54:28.3670000Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,6f722e17-30cf-445f-924c-3c851bd62664,56.27359,-132.20819,16.3358,6.18561,-7.67185,-6.76574,0.34063,-3.96597,4.80176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.09443,2.082286,0.808141,1.274146,1.40279,1.51432,-0.47963,-0.0102,6.01976,0.58464,127.27852,-0.49179,2.81872,0.14498,112.54018,-10.12496,6.01583,8.0247,-10.30761,0.54403,-0.76454,2.02918,High,High,High,,,High,High,High
103,2022-10-16,13:54:58.42,1,2,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,4,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.25152,-1.893828,2.326584,2218.862907,148.701616,11:00,6.29697,-0.3442,4.24744,-17.37363,19.08493,-10.74686,3.03423,0.98846,81.68768,-5.142823,0.457194,0.434581,,,,,,,,,,,,5.89414,10.17418,0.10169,50,6.07353,-4.77842,-131.71573,-5.0092,10.1683,32.67367,-14.62209,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,a7974be0-4d7b-11ed-a00f-b5bf01ee722b,86.73274,,,9.56383,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:54:58.42,2022-10-16T13:54:58.4263000-04:00,2022-10-16T17:54:58.4263000Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,60758044-21bb-4f4c-b6d4-ef8c55c994bc,56.24658,-133.25626,16.33684,6.29346,-4.31978,-7.31105,0.33829,-5.25785,5.08415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
104,2022-10-16,13:55:12.53,1,3,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,4,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.08095,-2.164895,1.839704,2258.913058,142.884928,10:45,6.18912,-0.17027,4.03032,-17.10784,19.18804,-13.40796,2.68096,0.48095,81.97761,-5.36432,-0.48477,0.433611,,,,,,,,,,,,6.97784,10.28386,-0.02195,50,5.92735,-3.52711,-132.78171,-5.67858,12.16262,34.70747,-14.24884,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,aff8aea0-4d7b-11ed-a00f-b5bf01ee722b,86.92689,,,10.10333,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:55:12.53,2022-10-16T13:55:12.5359448-04:00,2022-10-16T17:55:12.5359448Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,9a2ff363-0f29-400c-8ae9-3121259e9680,56.46279,-134.46039,17.35373,6.18533,-4.98941,-7.12442,0.16287,-4.11537,6.08131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
105,2022-10-16,13:55:31.72,1,4,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,4,Top,0,0,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.5934,-1.984722,1.136474,2228.091402,130.056993,10:15,6.33597,-0.15446,3.95207,-21.41682,15.23576,-16.4095,2.64009,-0.42808,81.89989,-5.914082,-1.706603,0.435736,75.99445,-9.453198,-54.621566,,,,,16.0145,9.69587,-49.119825,0.14028,8.21902,8.33437,0.04444,50,6.0864,-1.73996,-132.21114,-5.48303,14.23065,33.91526,-17.74365,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,bb7d9880-4d7b-11ed-a00f-b5bf01ee722b,86.50289,2.54612,,9.69352,,,,1.74444,2.54612,0.58651,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:55:31.72,2022-10-16T13:55:31.7249880-04:00,2022-10-16T17:55:31.7249880Z,GroundBall,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,048300a7-99f4-4981-9e84-5fe4ab6dc54e,56.5442,-133.87935,16.95763,6.33464,-4.61027,-8.87182,0.14724,-2.43993,7.11532,125.769792,1.74441,63.65775,-9.81348,,,,,,,2.54612,-18.30569,1.10808,,,,,,,0.58662,-89.65364,-6.01672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
106,2022-10-16,13:55:54.89,1,5,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,4,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.25126,-0.007029,3.230101,2448.775093,272.879279,3:00,6.04291,-0.60861,3.90539,-45.63632,0.65413,11.89217,2.23311,3.49684,74.74883,-8.044295,5.282593,0.489685,,,,,,,,,,,,-4.90205,0.69374,0.22158,50,5.98994,-7.11319,-116.28669,-1.91531,-6.79991,19.14334,-31.21171,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,c93c93e0-4d7b-11ed-a00f-b5bf01ee722b,76.97276,,,5.50243,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:55:54.89,2022-10-16T13:55:54.8990296-04:00,2022-10-16T17:55:54.8990296Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,880d2b16-24a3-4440-8a9a-87dc4ea23ba2,56.59657,-117.36761,9.57167,6.04834,-0.15296,-15.60585,0.61239,-6.72923,-3.39995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
107,2022-10-16,13:56:10.28,1,6,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Braunschweig, Logan",1000126833,Left,UAB_BLA,Undefined,4,Top,0,1,2,Slider,Slider,InPlay,Undefined,LineDrive,Single,0,0,,81.12693,0.89918,0.439981,2311.2556,301.788089,4:00,6.02334,-0.79294,3.72303,-52.33948,-5.23311,11.36902,2.53074,0.57967,72.85697,-8.390789,2.404034,0.493982,79.31983,15.528996,-6.669291,2612.879458,108.358,20.96439,-18.93212,219.99237,219.99237,-12.750751,2.484645,-5.27366,-2.38917,0.72597,50,6.06698,-1.44426,-117.17476,-0.40112,-7.15627,27.08487,-35.41611,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,d27061d0-4d7b-11ed-a00f-b5bf01ee722b,76.30324,21.06439,,8.26996,,,,2.27191,2.63406,-0.57564,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:56:10.28,2022-10-16T13:56:10.2824280-04:00,2022-10-16T17:56:10.2824280Z,LineDrive,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,48addb63-651b-4e7a-a658-dc4fda832ed1,56.77632,-118.73077,13.54243,6.03158,1.63351,-17.70806,0.79713,-1.03313,-3.57814,139.993708,2.27191,111.33052,-16.7954,3.87682,-0.75808,0.12825,-0.0186,0.002,-0.0001,2.63406,31.14534,-13.0602,-0.28199,0.23851,-0.07285,0.01538,-0.00168,7E-05,-0.57564,-13.01755,-4.51091,1.29489,-0.30945,0.06408,-0.01109,0.00138,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
108,2022-10-16,13:56:52.90,2,1,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hunter, Henry",1000076894,Left,UAB_BLA,Undefined,4,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.2822,-2.478959,0.37939,2153.52196,137.270935,10:30,6.24297,-0.51871,4.3438,-20.26997,16.3243,-13.92335,2.18358,-1.31647,82.10244,-6.196092,-2.050259,0.43539,,,,,,,,,,,,6.89992,9.00367,0.49298,50,5.95695,-0.16826,-130.66869,-6.46309,11.85776,29.08324,-16.70098,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,ebd626f0-4d7b-11ed-a00f-b5bf01ee722b,86.57176,,,8.17976,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:56:52.90,2022-10-16T13:56:52.9004888-04:00,2022-10-16T17:56:52.9004888Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,ab2e238e-5f6b-4370-97a0-17130a5dbab8,56.15574,-132.03168,14.54162,6.2415,-5.68039,-8.35049,0.51389,-0.72397,5.92888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
109,2022-10-16,13:57:32.55,2,2,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hunter, Henry",1000076894,Left,UAB_BLA,Undefined,4,Top,0,0,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.22529,-2.104348,1.425443,2073.656572,115.936687,9:45,6.22208,-0.52349,4.06976,-27.59104,10.52213,-18.79363,1.90049,-0.72049,80.68332,-7.08856,-1.839411,0.444333,,,,,,,,,,,,9.52453,6.08256,0.38548,50,5.95644,-2.25259,-128.98386,-5.92241,15.83414,30.12643,-22.06203,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,037c61c0-4d7c-11ed-a00f-b5bf01ee722b,84.82919,,,8.54197,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:57:32.55,2022-10-16T13:57:32.5597016-04:00,2022-10-16T17:57:32.5597016Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,fba6fc8f-e6ed-4ce2-80aa-9c7c217064b0,56.4296,-130.47697,15.06322,6.22287,-4.82899,-11.03102,0.51657,-3.03735,7.91707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
110,2022-10-16,13:58:08.17,2,3,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hunter, Henry",1000076894,Left,UAB_BLA,Undefined,4,Top,0,0,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.6191,-2.974075,2.25155,2073.668572,130.825224,10:15,6.26818,-0.25034,4.32259,-20.29285,17.52277,-18.55442,1.72947,0.3568,80.2452,-6.732993,-0.983076,0.442595,65.50662,45.333751,-136.006852,4677.115846,,,,,45.48494,,,9.71004,9.87922,0.02733,50,5.92768,-4.13429,-129.29611,-7.49897,16.09404,32.20825,-15.7996,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,18b741e0-4d7c-11ed-a00f-b5bf01ee722b,85.16229,38.45574,,9.37389,,,,1.34748,1.69682,-0.32095,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:58:08.17,2022-10-16T13:58:08.1758552-04:00,2022-10-16T17:58:08.1758552Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,5709d6b8-026d-426d-aa96-86734e273fd2,56.17376,-130.82498,16.10413,6.26585,-6.74899,-7.8998,0.24171,-4.89825,8.04702,43.472974,1.34749,-48.58961,-1.03196,1.47362,0.08824,-1.34962,2.00208,-1.29815,0.29897,1.69682,68.33042,-27.47902,3.408,-0.26639,-1.11996,1.64303,-0.98484,0.19252,-0.32095,-46.91078,11.1865,-1.34861,0.03703,0.47059,-0.58627,0.29128,-0.03138,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
111,2022-10-16,13:58:35.83,2,4,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hunter, Henry",1000076894,Left,UAB_BLA,Undefined,4,Top,0,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,82.40173,-2.506456,1.907896,1952.246259,129.554729,10:15,6.05893,-0.40182,4.30115,-28.40202,15.23627,-16.77174,1.2924,0.02567,75.77503,-7.636562,-1.01694,0.47545,92.92327,2.142034,32.486209,4441.051074,,,,53.67818,50.42471,32.918421,0.392996,8.69997,8.44426,0.21347,50,5.75907,-3.21434,-119.3351,-6.31309,12.58995,22.20501,-19.95414,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,293c6220-4d7c-11ed-a00f-b5bf01ee722b,79.27732,1.83753,,6.6267,,,,2.94112,1.5666,0.22641,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:58:35.83,2022-10-16T13:58:35.8310744-04:00,2022-10-16T17:58:35.8310744Z,GroundBall,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,6d7f5005-2770-44f7-ad8a-1e747cac18cd,56.19996,-120.48322,11.10251,6.05882,-5.28136,-9.97707,0.3965,-3.86531,6.29497,,2.94724,114.67334,-19.16183,,,,,,,1.57426,4.83387,-22.54107,,,,,,,0.22151,73.31531,0.91678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
112,2022-10-16,13:59:22.53,3,1,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hall, Christian",1000079745,Left,UAB_BLA,Undefined,4,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.85177,0.075415,-0.003617,2248.446071,325.013997,4:45,6.22357,-0.30653,4.01372,-59.17106,-5.98496,5.28725,1.36514,0.1306,69.50238,-10.357942,0.916153,0.524893,,,,,,,,,,,,-2.54488,-2.47036,0.30068,50,6.16602,-0.2187,-108.58849,-2.15136,-3.05426,18.09777,-35.13888,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,451682a0-4d7c-11ed-a00f-b5bf01ee722b,71.8098,,,5.34939,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:59:22.53,2022-10-16T13:59:22.5337176-04:00,2022-10-16T17:59:22.5337176Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,f27b1736-9b70-4842-a1c9-f888acc42669,56.48929,-109.66469,9.04888,6.23183,-0.06181,-17.56944,0.30828,-0.03708,-1.52713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
113,2022-10-16,13:59:38.77,3,2,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hall, Christian",1000079745,Left,UAB_BLA,Undefined,4,Top,0,0,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.06714,-1.970009,0.67671,2161.816779,133.975357,10:30,6.22642,-0.27196,3.76175,-19.80206,16.86662,-16.19926,2.67297,-0.96838,82.84327,-5.572274,-2.119884,0.435832,94.682,43.648044,37.794693,2739.200031,80.46852,92.98697,74.99865,,174.37584,,,7.93528,8.92957,0.21311,50,5.97251,-0.69405,-131.75652,-5.38224,13.89473,29.01274,-16.53831,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,4ebf0b60-4d7c-11ed-a00f-b5bf01ee722b,86.4839,123.59873,,8.22386,,,,2.33989,3.20748,0.95964,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,17:59:38.77,2022-10-16T13:59:38.7794264-04:00,2022-10-16T17:59:38.7794264Z,,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,85218703-5268-457e-ba2b-8702da01956c,56.73812,-133.23199,14.50637,6.22484,-4.54117,-8.26915,0.26637,-1.40068,6.94737,,2.33986,79.4064,-19.24313,4.9809,-1.11285,0.17669,-0.0143,-0.00157,0.00037,3.20749,95.84824,-22.21044,1.97105,-0.29361,0.04247,-0.00877,0.00229,-0.00026,0.95966,61.57679,-2.41068,-0.77035,0.38996,-0.09761,0.01198,8E-05,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
114,2022-10-16,14:00:03.23,3,3,"Goldstein, Charlie",1000051331,Left,GEO_BUL,"Hall, Christian",1000079745,Left,UAB_BLA,Undefined,4,Top,0,0,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,75.56891,1.128436,-0.915462,2306.272217,313.110175,4:30,6.11185,-0.38862,3.80653,-57.52932,-4.40362,6.56937,2.40685,-0.72458,69.20543,-9.045154,0.221427,0.524594,97.7856,38.587452,37.002664,3283.96547,83.14629,78.12646,72.018,360.13398,271.13495,46.137965,5.573035,-3.41563,-2.02595,0.48736,50,6.17599,1.46031,-109.41758,-0.12426,-4.1214,20.15077,-34.61862,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,5d586130-4d7c-11ed-a00f-b5bf01ee722b,71.85064,106.23645,,6.36348,,,,3.03883,2.76849,0.6734,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,18:00:03.23,2022-10-16T14:00:03.2374616-04:00,2022-10-16T18:00:03.2374616Z,FlyBall,v3,226,471227,,"Gonzalez, Fernando",1000064202,Right,GEO_BUL,fb6d838c-58b2-4a35-a841-2157887fa659,56.6953,-110.64374,10.07538,6.11947,1.98227,-17.30931,0.39087,1.71109,-2.0607,,3.12726,87.79847,-17.37419,-3.5353,6.62536,-3.16773,0.74124,-0.08546,0.00388,2.74297,89.86449,-24.72311,3.80936,-1.18367,0.26422,-0.02195,-0.0012,0.0002,0.64875,67.85945,-6.45349,1.14311,-0.41966,0.0811,0.00383,-0.00288,0.00024,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
