PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
74,2022-09-23,16:26:17.54,3,1,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,3,Top,1,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,90.63103,-2.994616,-3.425037,2119.64898,,,5.69757,1.08138,5.92689,,,,1.58559,-0.65377,81.70289,-6.053447,-0.31294,0.423279,,,,,,,,,,,,-9.91327,10.8639,-0.81673,50,5.44853,7.08067,-131.10706,-7.30968,-17.01442,31.32159,-13.528,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,fc3620f0-3b7d-11ed-8e05-8da7bbbf7e98,89.04869,,,8.92814,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:26:17.54,2022-09-23T16:26:17.5400000-04:00,2022-09-23T20:26:17.5400000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,1a198165-a55e-4fdb-a917-a3d4e93fc4b3,54.57037,-132.19442,15.66079,5.69414,-6.84004,-6.764,-1.07279,7.67134,-8.50721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
75,2022-09-23,16:26:33.34,3,2,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,Undefined,3,Top,1,1,0,Fastball,,InPlay,Undefined,FlyBall,Out,1,0,,89.85069,-1.77564,-2.938924,2147.711883,,,5.61954,1.19268,5.97222,,,,2.68385,-0.60122,81.18668,-4.75557,-0.929585,0.425433,93.03928,27.6076,-3.303839,2675.884447,109.99576,51.29198,-0.89513,349.7354,343.96737,3.020059,4.617181,-6.69607,10.94339,-0.96619,50,5.47036,6.21597,-130.21685,-4.46227,-11.36167,30.35302,-13.60567,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,059fa4e0-3b7e-11ed-8e05-8da7bbbf7e98,88.59776,67.41365,,8.66401,,,,1.69154,2.81406,0.69293,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:26:33.34,2022-09-23T16:26:33.3460000-04:00,2022-09-23T20:26:33.3460000Z,FlyBall,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,a5521d5c-6274-4974-a2be-5af1e97e59a4,54.52687,-131.2678,15.17651,5.61671,-3.99118,-6.80283,-1.18823,6.60936,-5.68084,,1.69482,120.64541,-20.13173,4.00175,-0.43138,-0.06499,0.0287,-0.00308,9E-05,2.81275,63.26145,-16.96938,0.73149,0.03989,-0.06371,0.02816,-0.00516,0.00033,0.69274,-6.96428,7.52718,-2.93261,0.84999,-0.19469,0.03542,-0.00422,0.00022,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,Medium,,,
76,2022-09-23,16:27:14.81,4,1,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,3,Top,2,0,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,89.71444,-3.088288,-2.141745,2120.033239,,,5.51337,1.18201,5.68571,,,,1.23828,0.27592,80.90795,-6.275896,0.198346,0.429383,,,,,,,,,,,,-7.3063,10.94886,-1.00992,50,5.24287,4.27235,-129.83451,-7.49795,-12.28775,30.92006,-13.76022,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,1e57c4e0-3b7e-11ed-8e05-8da7bbbf7e98,87.78285,,,8.8065,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:27:14.81,2022-09-23T16:27:14.8180000-04:00,2022-09-23T20:27:14.8180000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,074ab452-2aec-4726-b871-2f12010603f7,54.81125,-130.97529,15.46003,5.51014,-6.99028,-6.88011,-1.17591,4.7257,-6.14388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
77,2022-09-23,16:27:31.30,4,2,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,3,Top,2,1,0,Slider,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.17577,2.141651,0.163022,2197.604738,,,5.73072,1.08668,5.3536,,,,2.86477,0.40233,65.29679,-8.558613,-1.624051,0.537056,,,,,,,,,,,,5.03488,-1.42508,-1.09413,50,5.88245,0.08414,-104.54527,2.04145,5.47363,20.53715,-33.72333,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,283a9780-3b7e-11ed-8e05-8da7bbbf7e98,70.18349,,,6.87898,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:27:31.30,2022-09-23T16:27:31.3000000-04:00,2022-09-23T20:27:31.3000000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,f9ad3af0-1113-4dcc-bec2-0fee5f4d656c,55.14414,-105.55096,10.26857,5.74204,3.69286,-16.86167,-1.09169,-0.1839,2.73681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
78,2022-09-23,16:27:49.79,4,3,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,3,Top,2,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,91.61463,-3.520241,-3.837562,2200.003718,,,5.74628,1.0555,5.64949,,,,1.57418,-1.52571,82.7143,-5.600094,-1.693459,0.420762,,,,,,,,,,,,-7.24059,13.38957,-0.73725,50,5.44027,8.32511,-132.3643,-8.3894,-12.71274,30.98212,-8.6652,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,332e8c00-3b7e-11ed-8e05-8da7bbbf7e98,89.58133,,,8.90033,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:27:49.79,2022-09-23T16:27:49.7900000-04:00,2022-09-23T20:27:49.7900000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,14029ba3-dabd-4355-85b5-8d675491a852,54.84754,-133.49413,15.49106,5.74045,-8.0734,-4.3326,-1.04929,8.7887,-6.35637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
79,2022-09-23,16:28:09.13,4,4,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,3,Top,2,2,1,Fastball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.24667,-1.721359,-2.279652,2161.292063,,,5.63765,1.26311,5.7596,,,,2.76682,0.10327,81.75533,-4.641033,-0.212128,0.424521,,,,,,,,,,,,-6.53087,10.8191,-1.08103,50,5.48572,4.69255,-130.81769,-4.35944,-11.22718,29.649,-13.57502,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,3eb598c0-3b7e-11ed-8e05-8da7bbbf7e98,88.78815,,,8.49134,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:28:09.13,2022-09-23T16:28:09.1390000-04:00,2022-09-23T20:28:09.1390000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,f9048dd6-1bd7-4b84-8f5a-e5049f036da1,54.73763,-131.88707,14.8245,5.63412,-3.86981,-6.78751,-1.25758,5.09749,-5.61359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
80,2022-09-23,16:28:28.47,4,5,"Radtke, Derek (DJ)",1000066681,Right,GEO_BUL,"David, Will",1000060690,Right,GEO_PRA,Undefined,3,Top,2,2,2,Fastball,,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.21905,-1.62782,-2.453375,2239.801745,,,5.73095,1.11747,5.69541,,,,3.70285,-0.4949,82.64558,-2.939569,-1.006465,0.417853,,,,,,,,,,,,-4.85055,14.77024,-0.91611,50,5.59011,5.33615,-133.49796,-3.79819,-8.60796,33.19663,-5.96238,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,4a3fb2c0-3b7e-11ed-8e05-8da7bbbf7e98,90.20509,,,9.57347,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:28:28.47,2022-09-23T16:28:28.4750000-04:00,2022-09-23T20:28:28.4750000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,858da29c-3174-4f3a-9974-a80ffec3156a,54.7989,-134.686,16.59832,5.72222,-3.58481,-2.98119,-1.11259,5.64421,-4.30398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
81,2022-09-23,16:32:17.52,1,1,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Allen, Dwight",90000204278,Right,GEO_BUL,Undefined,3,Bottom,0,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.05173,-2.34085,3.833417,2079.406319,,,6.07578,-2.62003,5.41688,,,,2.97788,0.44476,78.51586,-4.484831,2.703111,0.44456,,,,,,,,,,,,4.37866,14.83788,2.28345,50,5.86032,-8.14614,-125.82785,-5.37172,6.94214,28.17266,-8.64927,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,d2c55820-3b7e-11ed-8e05-8da7bbbf7e98,84.78598,,,8.53587,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:32:17.52,2022-09-23T16:32:17.5230000-04:00,2022-09-23T20:32:17.5230000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,8aeb6170-187b-4172-93ec-50f5f77bbb27,55.07953,-126.96005,14.08633,6.06922,-5.02412,-4.32464,2.61644,-8.42513,3.47107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
82,2022-09-23,16:32:33.54,1,2,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Allen, Dwight",90000204278,Right,GEO_BUL,Undefined,3,Bottom,0,0,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,87.91372,-2.250386,2.568168,2113.121007,,,6.23494,-2.43682,5.33791,,,,3.27082,-0.7231,79.14932,-4.289003,1.084535,0.44069,,,,,,,,,,,,4.95764,14.70509,2.21101,50,6.02485,-5.31868,-127.1867,-5.19526,8.01844,29.15479,-8.39022,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,dc4f3550-3b7e-11ed-8e05-8da7bbbf7e98,85.53044,,,8.76439,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:32:33.54,2022-09-23T16:32:33.5420000-04:00,2022-09-23T20:32:33.5420000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,480b99d4-fcbc-413a-861f-4f4517b81fe1,55.15747,-128.3635,14.5774,6.22772,-4.8566,-4.19511,2.43222,-5.64233,4.00922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
83,2022-09-23,16:32:49.41,1,3,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Allen, Dwight",90000204278,Right,GEO_BUL,Undefined,3,Bottom,0,1,1,ChangeUp,,BallCalled,Undefined,Undefined,Undefined,0,0,,78.58587,-0.972373,2.041087,1744.491322,,,6.12537,-2.53585,5.53014,,,,3.32834,-0.99944,70.89435,-5.282365,1.245217,0.490973,,,,,,,,,,,,2.8824,12.818,2.36143,50,6.02622,-3.87597,-113.80466,-2.53713,3.72942,23.50415,-15.58943,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,e5d234b0-3b7e-11ed-8e05-8da7bbbf7e98,76.77093,,,7.69151,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:32:49.41,2022-09-23T16:32:49.4140000-04:00,2022-09-23T20:32:49.4140000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,5220dfc6-3152-42b8-bef9-c0f5c1ba57a2,54.96409,-114.82532,11.75208,6.1217,-1.86016,-7.79471,2.53325,-4.03792,1.86471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
84,2022-09-23,16:33:06.63,1,4,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Allen, Dwight",90000204278,Right,GEO_BUL,Undefined,3,Bottom,0,2,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,86.36932,-0.372779,1.189069,2116.329381,,,6.1966,-2.41838,5.29481,,,,4.72274,-1.84052,77.85256,-3.00218,0.042191,0.447979,,,,,,,,,,,,3.56957,13.0841,2.31494,50,6.15345,-2.30303,-125.14141,-1.14578,5.59774,27.86902,-11.65581,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,f00bb2d0-3b7e-11ed-8e05-8da7bbbf7e98,84.13876,,,8.51676,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:33:06.63,2022-09-23T16:33:06.6360000-04:00,2022-09-23T20:33:06.6360000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,dc9431cb-333c-45a7-ab3d-83588a327cb7,55.20018,-126.29418,13.93451,6.19087,-0.66365,-5.8279,2.415,-2.53457,2.79887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
85,2022-09-23,16:33:27.13,1,5,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Allen, Dwight",90000204278,Right,GEO_BUL,Undefined,3,Bottom,0,3,1,Fastball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.21447,-4.576089,2.47814,2128.212194,,,6.61504,-2.47065,5.2398,,,,2.22946,-0.38369,78.7746,-4.979178,1.961249,0.442592,,,,,,,,,,,,2.27917,20.28926,2.2449,50,6.19345,-5.36845,-127.21606,-9.94228,3.66002,30.98793,0.4077,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,fc43e720-3b7e-11ed-8e05-8da7bbbf7e98,85.16303,,,9.43986,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:33:27.13,2022-09-23T16:33:27.1310000-04:00,2022-09-23T20:33:27.1310000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,bbbb1395-88b1-4110-a6c5-25c728745de7,55.25535,-128.48981,15.49397,6.60247,-9.95904,0.20385,2.46866,-5.51889,1.83001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
86,2022-09-23,16:33:47.77,1,6,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Allen, Dwight",90000204278,Right,GEO_BUL,Undefined,3,Bottom,0,3,2,Fastball,,InPlay,Undefined,LineDrive,Single,0,0,,88.0477,-2.671642,1.993477,2040.906895,,,6.31229,-2.35034,5.32366,,,,2.99718,-0.80066,79.97333,-4.589848,1.30868,0.438266,95.87778,11.725773,13.438471,2202.958247,105.05053,17.23256,32.62272,231.20209,231.20209,21.079809,2.209898,2.52102,14.91001,2.17282,50,6.06412,-4.26706,-127.53951,-6.1578,4.13274,27.39698,-7.73206,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,08948570-3b7f-11ed-8e05-8da7bbbf7e98,86.00348,17.47202,,8.07437,,,,0.82146,2.81967,0.9375,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:33:47.77,2022-09-23T16:33:47.7700000-04:00,2022-09-23T20:33:47.7700000Z,LineDrive,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,93133436-31fd-4650-92e5-68c39d357fff,55.17502,-128.64636,13.69849,6.30659,-5.84542,-3.86603,2.34859,-4.43403,2.06637,,0.82145,133.9158,-24.84014,5.41097,-0.96822,0.05939,0.04013,-0.0148,0.00172,2.8197,28.57818,-14.37623,0.64482,-0.46091,0.39089,-0.18481,0.04622,-0.00476,0.93752,31.99856,4.43302,-1.3597,0.06254,0.21103,-0.12573,0.0332,-0.00349,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
87,2022-09-23,16:34:27.45,2,1,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,3,Bottom,0,0,0,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,85.46243,-2.581365,3.942893,2088.798131,,,6.00228,-2.61439,5.64815,,,,2.51467,0.46808,77.5277,-5.095691,2.659578,0.44983,,,,,,,,,,,,4.86107,14.49702,2.28426,50,5.77508,-8.22512,-123.6412,-5.89154,7.4725,26.25334,-9.88906,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,203960b0-3b7f-11ed-8e05-8da7bbbf7e98,83.79258,,,7.93473,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:34:27.45,2022-09-23T16:34:27.4500000-04:00,2022-09-23T20:34:27.4500000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,54782291-9259-4222-91d1-27a71fd1a010,54.85121,-124.66702,13.12667,5.99774,-5.50513,-4.94453,2.61136,-8.5171,3.73625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
88,2022-09-23,16:34:59.72,2,2,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,3,Bottom,0,0,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,85.99473,-0.257055,1.256921,2037.394819,,,6.27513,-2.53429,5.59949,,,,5.15409,-1.49032,77.68994,-2.375619,0.979337,0.446793,,,,,,,,,,,,1.16673,14.57891,2.42762,50,6.2466,-2.66908,-124.71038,-0.75094,1.82037,27.25707,-9.42767,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,3372cb80-3b7f-11ed-8e05-8da7bbbf7e98,84.36228,,,8.30479,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:34:59.72,2022-09-23T16:34:59.7240000-04:00,2022-09-23T20:34:59.7240000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,0e77aa50-89e5-47b8-9935-03664862d281,54.89703,-125.77613,13.62853,6.26875,-0.38231,-4.71383,2.53337,-2.74026,0.91019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.36599,1.490755,0.66263,0.828125,-1.04051,5.04932,1.44859,-1.40371,5.63462,4.15373,64.76173,2.84721,60.0178,-1.32464,87.09905,-8.76382,5.63388,5.22493,-10.3717,4.21045,72.82086,-6.52401,Low,Low,Low,,,Medium,High,High
89,2022-09-23,16:35:28.28,2,3,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,3,Bottom,0,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,85.2194,-1.217092,3.772007,2077.498508,,,6.14854,-2.62472,5.49714,,,,3.90446,0.40371,77.42674,-3.791803,2.696725,0.451425,,,,,,,,,,,,4.12469,13.86816,2.29853,50,6.03331,-7.87323,-123.37751,-2.94032,6.3371,25.29116,-10.86729,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,447a6230-3b7f-11ed-8e05-8da7bbbf7e98,83.49665,,,7.79266,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:35:28.28,2022-09-23T16:35:28.2850000-04:00,2022-09-23T20:35:28.2850000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,9ab1f9f4-810f-4e05-bc29-50dafb4608af,55.00012,-124.39826,12.64558,6.14313,-2.50172,-5.43365,2.62146,-8.129,3.16855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
90,2022-09-23,16:36:17.06,2,4,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,3,Bottom,0,2,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,85.07567,-1.337457,2.743652,2179.104457,,,6.25516,-2.59052,5.60241,,,,3.95686,-0.50953,77.68608,-3.788075,1.712692,0.449776,,,,,,,,,,,,3.66929,14.12052,2.35923,50,6.13256,-5.66822,-123.37717,-3.17055,5.66459,24.18697,-10.37498,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,618f2590-3b7f-11ed-8e05-8da7bbbf7e98,83.80273,,,7.38959,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:36:17.06,2022-09-23T16:36:17.0610000-04:00,2022-09-23T20:36:17.0610000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,c2138093-2f46-4215-8a7b-fd58e02127d6,54.8957,-124.33323,12.09348,6.24978,-2.76045,-5.18749,2.5877,-5.89212,2.8323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
91,2022-09-23,16:36:45.61,2,5,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,3,Bottom,0,3,1,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,85.19173,-2.297123,3.15966,2098.740469,,,5.97681,-2.51549,5.56199,,,,2.61493,-0.03549,77.46851,-5.099892,2.145799,0.451125,82.44945,75.999774,48.984741,4005.2642,,,,,34.22251,,,3.83508,13.6352,2.24645,50,5.76919,-6.57676,-123.38853,-5.33966,5.88212,25.72569,-11.26085,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,7294c070-3b7f-11ed-8e05-8da7bbbf7e98,83.55201,117.70555,,7.72322,,,,3.65645,2.81212,0.12024,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:36:45.61,2022-09-23T16:36:45.6130000-04:00,2022-09-23T20:36:45.6130000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,6ed02bae-16be-4504-935d-066d6c4b4302,54.93779,-124.41377,12.86284,5.97305,-4.89089,-5.63043,2.51322,-6.81117,2.94106,,3.65645,19.19889,-12.01222,2.83649,-0.62177,0.0942,0.02656,-0.02955,0.0078,2.81212,117.33353,-28.9776,3.8816,-0.85262,0.16001,-0.01497,-0.00675,0.00244,0.12024,22.07394,1.52267,-1.09793,0.33463,-0.04107,-0.04551,0.03778,-0.00978,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,Medium,Low,,,
92,2022-09-23,16:37:23.97,2,6,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,3,Bottom,0,3,2,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,84.57065,-1.620431,2.288453,2078.682198,,,6.23985,-2.50623,5.48925,,,,3.22019,-0.9101,77.64581,-5.021152,1.122875,0.452449,,,,,,,,,,,,3.89827,11.63166,2.31023,50,6.08581,-4.62799,-122.70688,-4.00394,5.97758,22.98182,-14.33823,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,896e8380-3b7f-11ed-8e05-8da7bbbf7e98,83.30765,,,6.92484,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:37:23.97,2022-09-23T16:37:23.9740000-04:00,2022-09-23T20:37:23.9740000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,be534654-2f4b-4691-b904-f47ac769c7d1,55.00963,-123.64158,11.49091,6.23679,-3.42079,-7.16911,2.5034,-4.8711,2.98879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
